time,subregion,parent,value
2021-08-01T04,SDGE,CISO,2573.50551659891
2021-08-01T05,SDGE,CISO,2438.63588140999
2021-08-01T06,SDGE,CISO,2318.1819708395
2021-08-01T07,SDGE,CISO,2228.32941716417
2021-08-01T08,SDGE,CISO,2174.49327896488
2021-08-01T09,SDGE,CISO,2151.14748751334
2021-08-01T10,SDGE,CISO,2144.68000123514
2021-08-01T11,SDGE,CISO,2138.41383699794
2021-08-01T12,SDGE,CISO,2118.35312600349
2021-08-01T13,SDGE,CISO,2078.02534843096
2021-08-01T14,SDGE,CISO,2021.04596194753
2021-08-01T15,SDGE,CISO,1960.66047687953
2021-08-01T16,SDGE,CISO,1916.35170327263
2021-08-01T17,SDGE,CISO,1908.41147822239
2021-08-01T18,SDGE,CISO,1951.94722930532
2021-08-01T19,SDGE,CISO,2051.9692789454
2021-08-01T20,SDGE,CISO,2200.93607500814
2021-08-01T21,SDGE,CISO,2379.49217622944
2021-08-01T22,SDGE,CISO,2560.28901393114
2021-08-01T23,SDGE,CISO,2713.95708271214
2021-08-02T00,SDGE,CISO,2815.72031144621
2021-08-02T01,SDGE,CISO,2850.96407830545
2021-08-02T02,SDGE,CISO,2818.33627810096
2021-08-02T03,SDGE,CISO,2729.6050281232
2021-08-02T04,SDGE,CISO,2606.34537766573
2021-08-02T05,SDGE,CISO,2474.35447049078
2021-08-02T06,SDGE,CISO,2357.27966489695
2021-08-02T07,SDGE,CISO,2271.13179183954
2021-08-02T08,SDGE,CISO,2221.09724244028
2021-08-02T09,SDGE,CISO,2201.42869431682
2021-08-02T10,SDGE,CISO,2198.35625997694
2021-08-02T11,SDGE,CISO,2195.14436588731
2021-08-02T12,SDGE,CISO,2177.84426972101
2021-08-02T13,SDGE,CISO,2140.112202142
2021-08-02T14,SDGE,CISO,2085.72652735916
2021-08-02T15,SDGE,CISO,2028.07252659361
2021-08-02T16,SDGE,CISO,1986.6987625443
2021-08-02T17,SDGE,CISO,1981.85883457956
2021-08-02T18,SDGE,CISO,2028.51770267951
2021-08-02T19,SDGE,CISO,2131.46920850359
2021-08-02T20,SDGE,CISO,2282.93436492434
2021-08-02T21,SDGE,CISO,2463.36130009262
2021-08-02T22,SDGE,CISO,2645.30032639932
2021-08-02T23,SDGE,CISO,2799.40806212528
2021-08-03T00,SDGE,CISO,2901.06241868426
2021-08-03T01,SDGE,CISO,2935.89918812713
2021-08-03T02,SDGE,CISO,2902.85735350953
2021-08-03T03,SDGE,CISO,2813.97084570119
2021-08-03T04,SDGE,CISO,2690.99593634072
2021-08-03T05,SDGE,CISO,2559.7887744248
2021-08-03T06,SDGE,CISO,2443.92688268401
2021-08-03T07,SDGE,CISO,2359.24791504948
2021-08-03T08,SDGE,CISO,2310.71204118779
2021-08-03T09,SDGE,CISO,2292.35399412648
2021-08-03T10,SDGE,CISO,2290.25005639851
2021-08-03T11,SDGE,CISO,2287.61048281182
2021-08-03T12,SDGE,CISO,2270.53811503771
2021-08-03T13,SDGE,CISO,2232.82210876111
2021-08-03T14,SDGE,CISO,2178.40743532188
2021-08-03T15,SDGE,CISO,2120.82236432029
2021-08-03T16,SDGE,CISO,2079.68411776316
2021-08-03T17,SDGE,CISO,2075.21095531295
2021-08-03T18,SDGE,CISO,2122.22860229604
2021-08-03T19,SDGE,CISO,2225.31827094506
2021-08-03T20,SDGE,CISO,2376.46814570748
2021-08-03T21,SDGE,CISO,2555.93522831072
2021-08-03T22,SDGE,CISO,2736.17446625144
2021-08-03T23,SDGE,CISO,2887.87442370042
2021-08-04T00,SDGE,CISO,2986.57246266538
2021-08-04T01,SDGE,CISO,3018.15954613707
2021-08-04T02,SDGE,CISO,2981.86959090931
2021-08-04T03,SDGE,CISO,2890.00528238374
2021-08-04T04,SDGE,CISO,2764.50636377698
2021-08-04T05,SDGE,CISO,2631.28991088032
2021-08-04T06,SDGE,CISO,2513.86562705118
2021-08-04T07,SDGE,CISO,2427.90047375167
2021-08-04T08,SDGE,CISO,2378.13158465369
2021-08-04T09,SDGE,CISO,2358.37967178663
2021-08-04T10,SDGE,CISO,2354.57168952219
2021-08-04T11,SDGE,CISO,2349.86849433099
2021-08-04T12,SDGE,CISO,2330.42919156836
2021-08-04T13,SDGE,CISO,2290.18012661195
2021-08-04T14,SDGE,CISO,2233.23653819163
2021-08-04T15,SDGE,CISO,2173.27273305719
2021-08-04T16,SDGE,CISO,2129.97720395628
2021-08-04T17,SDGE,CISO,2123.5353481998
2021-08-04T18,SDGE,CISO,2168.63634322021
2021-08-04T19,SDGE,CISO,2269.65195033159
2021-08-04T20,SDGE,CISO,2418.34133090376
2021-08-04T21,SDGE,CISO,2594.77473313999
2021-08-04T22,SDGE,CISO,2771.31643159769
2021-08-04T23,SDGE,CISO,2918.69156637668
2021-08-05T00,SDGE,CISO,3012.60109844054
2021-08-05T01,SDGE,CISO,3039.19447586834
2021-08-05T02,SDGE,CISO,2998.00283410287
2021-08-05T03,SDGE,CISO,2901.59888180418
2021-08-05T04,SDGE,CISO,2772.10630477517
2021-08-05T05,SDGE,CISO,2635.50314747335
2021-08-05T06,SDGE,CISO,2515.23133193433
2021-08-05T07,SDGE,CISO,2426.78753658916
2021-08-05T08,SDGE,CISO,2374.68687284182
2021-08-05T09,SDGE,CISO,2352.53768689482
2021-08-05T10,SDGE,CISO,2346.11974196506
2021-08-05T11,SDGE,CISO,2338.54680967544
2021-08-05T12,SDGE,CISO,2316.03638671644
2021-08-05T13,SDGE,CISO,2272.65363288313
2021-08-05T14,SDGE,CISO,2212.68499208078
2021-08-05T15,SDGE,CISO,2149.95105781266
2021-08-05T16,SDGE,CISO,2104.21133469084
2021-08-05T17,SDGE,CISO,2095.61789822885
2021-08-05T18,SDGE,CISO,2138.72306487286
2021-08-05T19,SDGE,CISO,2237.68926291893
2021-08-05T20,SDGE,CISO,2384.04731624392
2021-08-05T21,SDGE,CISO,2557.68191511863
2021-08-05T22,SDGE,CISO,2730.86812065448
2021-08-05T23,SDGE,CISO,2874.3689951055
2021-08-06T00,SDGE,CISO,2964.04991710835
2021-08-06T01,SDGE,CISO,2986.31876564196
2021-08-06T02,SDGE,CISO,2941.00278093376
2021-08-06T03,SDGE,CISO,2840.9425430074
2021-08-06T04,SDGE,CISO,2708.44271686142
2021-08-06T05,SDGE,CISO,2569.53891613244
2021-08-06T06,SDGE,CISO,2447.60187642183
2021-08-06T07,SDGE,CISO,2357.95496109262
2021-08-06T08,SDGE,CISO,2304.88883546268
2021-08-06T09,SDGE,CISO,2281.79770314861
2021-08-06T10,SDGE,CISO,2274.31284882992
2021-08-06T11,SDGE,CISO,2265.49985877625
2021-08-06T12,SDGE,CISO,2241.63334923419
2021-08-06T13,SDGE,CISO,2196.91553976646
2021-08-06T14,SDGE,CISO,2135.80166434972
2021-08-06T15,SDGE,CISO,2072.25553315799
2021-08-06T16,SDGE,CISO,2026.10412357914
2021-08-06T17,SDGE,CISO,2017.46249436132
2021-08-06T18,SDGE,CISO,2060.74260088673
2021-08-06T19,SDGE,CISO,2159.89452043954
2021-08-06T20,SDGE,CISO,2306.21834189769
2021-08-06T21,SDGE,CISO,2479.41136448058
2021-08-06T22,SDGE,CISO,2651.65792322821
2021-08-06T23,SDGE,CISO,2793.75743671838
2021-08-07T00,SDGE,CISO,2881.73767302012
2021-08-07T01,SDGE,CISO,2902.26211245097
2021-08-07T02,SDGE,CISO,2855.45028980719
2021-08-07T03,SDGE,CISO,2754.40589485436
2021-08-07T04,SDGE,CISO,2621.60909220719
2021-08-07T05,SDGE,CISO,2483.14724804378
2021-08-07T06,SDGE,CISO,2362.31419199077
2021-08-07T07,SDGE,CISO,2274.2547304808
2021-08-07T08,SDGE,CISO,2223.03055419573
2021-08-07T09,SDGE,CISO,2201.81794757641
2021-08-07T10,SDGE,CISO,2196.09653437498
2021-08-07T11,SDGE,CISO,2188.8808255422
2021-08-07T12,SDGE,CISO,2166.4996031033
2021-08-07T13,SDGE,CISO,2123.28882030633
2021-08-07T14,SDGE,CISO,2063.86862913975
2021-08-07T15,SDGE,CISO,2002.34164795558
2021-08-07T16,SDGE,CISO,1958.5975714598
2021-08-07T17,SDGE,CISO,1952.7096546588
2021-08-07T18,SDGE,CISO,1998.94502498486
2021-08-07T19,SDGE,CISO,2101.03754855465
2021-08-07T20,SDGE,CISO,2250.05346273719
2021-08-07T21,SDGE,CISO,2425.50024502429
2021-08-07T22,SDGE,CISO,2599.46951448882
2021-08-07T23,SDGE,CISO,2742.79512323465
2021-08-08T00,SDGE,CISO,2831.66496535193
2021-08-08T01,SDGE,CISO,2852.99518242143
2021-08-08T02,SDGE,CISO,2807.19381145363
2021-08-08T03,SDGE,CISO,2707.62304037323
2021-08-08T04,SDGE,CISO,2576.93333907938
2021-08-08T05,SDGE,CISO,2441.25843166022
2021-08-08T06,SDGE,CISO,2323.81008066748
2021-08-08T07,SDGE,CISO,2239.54998644171
2021-08-08T08,SDGE,CISO,2192.30715984618
2021-08-08T09,SDGE,CISO,2175.03713928776
2021-08-08T10,SDGE,CISO,2173.06577709489
2021-08-08T11,SDGE,CISO,2169.35480957387
2021-08-08T12,SDGE,CISO,2150.28553790049
2021-08-08T13,SDGE,CISO,2110.32574552381
2021-08-08T14,SDGE,CISO,2054.25816816537
2021-08-08T15,SDGE,CISO,1996.32147670907
2021-08-08T16,SDGE,CISO,1956.46509494095
2021-08-08T17,SDGE,CISO,1954.71756687915
2021-08-08T18,SDGE,CISO,2005.19871403507
2021-08-08T19,SDGE,CISO,2111.42442461155
2021-08-08T20,SDGE,CISO,2264.22616027569
2021-08-08T21,SDGE,CISO,2442.92143157612
2021-08-08T22,SDGE,CISO,2619.50952516388
2021-08-08T23,SDGE,CISO,2764.85926135595
2021-08-09T00,SDGE,CISO,2855.31893597062
2021-08-09T01,SDGE,CISO,2878.05703153203
2021-08-09T02,SDGE,CISO,2833.76899521387
2021-08-09T03,SDGE,CISO,2736.0736824126
2021-08-09T04,SDGE,CISO,2607.78953479763
2021-08-09T05,SDGE,CISO,2475.094178389
2021-08-09T06,SDGE,CISO,2361.1151601702
2021-08-09T07,SDGE,CISO,2280.6296061475
2021-08-09T08,SDGE,CISO,2237.23328445432
2021-08-09T09,SDGE,CISO,2223.6613566703
2021-08-09T10,SDGE,CISO,2225.08703571814
2021-08-09T11,SDGE,CISO,2224.42086645723
2021-08-09T12,SDGE,CISO,2208.09833997092
2021-08-09T13,SDGE,CISO,2170.72051481569
2021-08-09T14,SDGE,CISO,2117.23375261547
2021-08-09T15,SDGE,CISO,2062.01342295895
2021-08-09T16,SDGE,CISO,2025.06911452064
2021-08-09T17,SDGE,CISO,2026.38519516824
2021-08-09T18,SDGE,CISO,2079.93515712441
2021-08-09T19,SDGE,CISO,2189.01860431043
2021-08-09T20,SDGE,CISO,2344.23475716079
2021-08-09T21,SDGE,CISO,2524.71446349544
2021-08-09T22,SDGE,CISO,2702.36849452394
2021-08-09T23,SDGE,CISO,2848.10458551772
2021-08-10T00,SDGE,CISO,2938.43509669068
2021-08-10T01,SDGE,CISO,2960.78389089794
2021-08-10T02,SDGE,CISO,2916.13606476561
2021-08-10T03,SDGE,CISO,2818.36861260127
2021-08-10T04,SDGE,CISO,2690.46888582178
2021-08-10T05,SDGE,CISO,2558.65919456257
2021-08-10T06,SDGE,CISO,2445.98392223751
2021-08-10T07,SDGE,CISO,2367.03730915939
2021-08-10T08,SDGE,CISO,2325.18442400129
2021-08-10T09,SDGE,CISO,2312.94346867944
2021-08-10T10,SDGE,CISO,2315.33913132513
2021-08-10T11,SDGE,CISO,2315.23525971744
2021-08-10T12,SDGE,CISO,2299.12604073465
2021-08-10T13,SDGE,CISO,2261.75000887258
2021-08-10T14,SDGE,CISO,2208.22086843765
2021-08-10T15,SDGE,CISO,2153.05392549047
2021-08-10T16,SDGE,CISO,2116.32187596364
2021-08-10T17,SDGE,CISO,2117.96786502503
2021-08-10T18,SDGE,CISO,2171.82235880787
2021-08-10T19,SDGE,CISO,2280.97259993687
2021-08-10T20,SDGE,CISO,2435.79022845887
2021-08-10T21,SDGE,CISO,2615.22475144319
2021-08-10T22,SDGE,CISO,2791.1041460578
2021-08-10T23,SDGE,CISO,2934.380797131
2021-08-11T00,SDGE,CISO,3021.73646183188
2021-08-11T01,SDGE,CISO,3040.85497492242
2021-08-11T02,SDGE,CISO,2993.01475767642
2021-08-11T03,SDGE,CISO,2892.35373617246
2021-08-11T04,SDGE,CISO,2762.03031781186
2021-08-11T05,SDGE,CISO,2628.3133742839
2021-08-11T06,SDGE,CISO,2514.1661583002
2021-08-11T07,SDGE,CISO,2434.00257673184
2021-08-11T08,SDGE,CISO,2390.96028450202
2021-08-11T09,SDGE,CISO,2377.34455806923
2021-08-11T10,SDGE,CISO,2378.03616329298
2021-08-11T11,SDGE,CISO,2375.85710144048
2021-08-11T12,SDGE,CISO,2357.3649845483
2021-08-11T13,SDGE,CISO,2317.44011513545
2021-08-11T14,SDGE,CISO,2261.36721762622
2021-08-11T15,SDGE,CISO,2203.80460447411
2021-08-11T16,SDGE,CISO,2164.89072672992
2021-08-11T17,SDGE,CISO,2164.53004013094
2021-08-11T18,SDGE,CISO,2216.41274193126
2021-08-11T19,SDGE,CISO,2323.41696349281
2021-08-11T20,SDGE,CISO,2475.69062370921
2021-08-11T21,SDGE,CISO,2652.00627908621
2021-08-11T22,SDGE,CISO,2824.11377159928
2021-08-11T23,SDGE,CISO,2963.01467789302
2021-08-12T00,SDGE,CISO,3045.56416530442
2021-08-12T01,SDGE,CISO,3059.70919019505
2021-08-12T02,SDGE,CISO,3007.023614879
2021-08-12T03,SDGE,CISO,2901.90742031974
2021-08-12T04,SDGE,CISO,2767.69044093431
2021-08-12T05,SDGE,CISO,2630.68811103257
2021-08-12T06,SDGE,CISO,2513.78261068813
2021-08-12T07,SDGE,CISO,2431.2079935746
2021-08-12T08,SDGE,CISO,2385.87561753007
2021-08-12T09,SDGE,CISO,2369.879601507
2021-08-12T10,SDGE,CISO,2367.95902844562
2021-08-12T11,SDGE,CISO,2362.8964450207
2021-08-12T12,SDGE,CISO,2341.31506659014
2021-08-12T13,SDGE,CISO,2298.23861642635
2021-08-12T14,SDGE,CISO,2239.12379445615
2021-08-12T15,SDGE,CISO,2178.77219054893
2021-08-12T16,SDGE,CISO,2137.38778850057
2021-08-12T17,SDGE,CISO,2134.83595090286
2021-08-12T18,SDGE,CISO,2184.66636298098
2021-08-12T19,SDGE,CISO,2289.54823340711
2021-08-12T20,SDGE,CISO,2439.40649824503
2021-08-12T21,SDGE,CISO,2612.83797500357
2021-08-12T22,SDGE,CISO,2781.51579557593
2021-08-12T23,SDGE,CISO,2916.49198586207
2021-08-13T00,SDGE,CISO,2994.79580642269
2021-08-13T01,SDGE,CISO,3004.63711671985
2021-08-13T02,SDGE,CISO,2947.88393859192
2021-08-13T03,SDGE,CISO,2839.19601191486
2021-08-13T04,SDGE,CISO,2702.07153679446
2021-08-13T05,SDGE,CISO,2562.86907217359
2021-08-13T06,SDGE,CISO,2444.38634268309
2021-08-13T07,SDGE,CISO,2360.67458960062
2021-08-13T08,SDGE,CISO,2314.41655438086
2021-08-13T09,SDGE,CISO,2297.49353552707
2021-08-13T10,SDGE,CISO,2294.50174851111
2021-08-13T11,SDGE,CISO,2288.18326335226
2021-08-13T12,SDGE,CISO,2265.22567711297
2021-08-13T13,SDGE,CISO,2220.79440657299
2021-08-13T14,SDGE,CISO,2160.51572887623
2021-08-13T15,SDGE,CISO,2099.33146170285
2021-08-13T16,SDGE,CISO,2057.50761787119
2021-08-13T17,SDGE,CISO,2054.86682619195
2021-08-13T18,SDGE,CISO,2104.81482800583
2021-08-13T19,SDGE,CISO,2209.80895991316
2021-08-13T20,SDGE,CISO,2359.54882803238
2021-08-13T21,SDGE,CISO,2532.45369122923
2021-08-13T22,SDGE,CISO,2700.11842185133
2021-08-13T23,SDGE,CISO,2833.64383826581
2021-08-14T00,SDGE,CISO,2910.23112868955
2021-08-14T01,SDGE,CISO,2918.35006081576
2021-08-14T02,SDGE,CISO,2860.15883787204
2021-08-14T03,SDGE,CISO,2750.57205335542
2021-08-14T04,SDGE,CISO,2613.25069646318
2021-08-14T05,SDGE,CISO,2474.59059682019
2021-08-14T06,SDGE,CISO,2357.29932756479
2021-08-14T07,SDGE,CISO,2275.24014948247
2021-08-14T08,SDGE,CISO,2230.86276410242
2021-08-14T09,SDGE,CISO,2215.83198665998
2021-08-14T10,SDGE,CISO,2214.59808502739
2021-08-14T11,SDGE,CISO,2209.8598400173
2021-08-14T12,SDGE,CISO,2188.36632541592
2021-08-14T13,SDGE,CISO,2145.42135124142
2021-08-14T14,SDGE,CISO,2086.81691487464
2021-08-14T15,SDGE,CISO,2027.63067192297
2021-08-14T16,SDGE,CISO,1988.18594210544
2021-08-14T17,SDGE,CISO,1988.25788555223
2021-08-14T18,SDGE,CISO,2041.10389851674
2021-08-14T19,SDGE,CISO,2148.96565114534
2021-08-14T20,SDGE,CISO,2301.31435040887
2021-08-14T21,SDGE,CISO,2476.38927613478
2021-08-14T22,SDGE,CISO,2645.70501129291
2021-08-14T23,SDGE,CISO,2780.40915019234
2021-08-15T00,SDGE,CISO,2857.87240574874
2021-08-15T01,SDGE,CISO,2866.82134699346
2021-08-15T02,SDGE,CISO,2809.70039752942
2021-08-15T03,SDGE,CISO,2701.67424919324
2021-08-15T04,SDGE,CISO,2566.56138944031
2021-08-15T05,SDGE,CISO,2430.78948744984
2021-08-15T06,SDGE,CISO,2316.97082810317
2021-08-15T07,SDGE,CISO,2238.77621692123
2021-08-15T08,SDGE,CISO,2198.41871555089
2021-08-15T09,SDGE,CISO,2187.3439425956
2021-08-15T10,SDGE,CISO,2189.85420932342
2021-08-15T11,SDGE,CISO,2188.60338425187
2021-08-15T12,SDGE,CISO,2170.40041858918
2021-08-15T13,SDGE,CISO,2130.68563627219
2021-08-15T14,SDGE,CISO,2075.41443396856
2021-08-15T15,SDGE,CISO,2019.79756634419
2021-08-15T16,SDGE,CISO,1984.21270317123
2021-08-15T17,SDGE,CISO,1988.38467860856
2021-08-15T18,SDGE,CISO,2045.42012917976
2021-08-15T19,SDGE,CISO,2157.34335500174
2021-08-15T20,SDGE,CISO,2313.39628421757
2021-08-15T21,SDGE,CISO,2491.63807982999
2021-08-15T22,SDGE,CISO,2663.50337633327
2021-08-15T23,SDGE,CISO,2800.18698261008
2021-08-16T00,SDGE,CISO,2879.22927070569
2021-08-16T01,SDGE,CISO,2889.61312287536
2021-08-16T02,SDGE,CISO,2834.06792221873
2021-08-16T03,SDGE,CISO,2728.00648510427
2021-08-16T04,SDGE,CISO,2595.40236838369
2021-08-16T05,SDGE,CISO,2462.71258979963
2021-08-16T06,SDGE,CISO,2352.45202335677
2021-08-16T07,SDGE,CISO,2278.09762680056
2021-08-16T08,SDGE,CISO,2241.62536517377
2021-08-16T09,SDGE,CISO,2234.2621436454
2021-08-16T10,SDGE,CISO,2240.16355042448
2021-08-16T11,SDGE,CISO,2241.94020082312
2021-08-16T12,SDGE,CISO,2226.46264094793
2021-08-16T13,SDGE,CISO,2189.30917697082
2021-08-16T14,SDGE,CISO,2136.59965951821
2021-08-16T15,SDGE,CISO,2083.67860438763
2021-08-16T16,SDGE,CISO,2050.97849764186
2021-08-16T17,SDGE,CISO,2058.17443115338
2021-08-16T18,SDGE,CISO,2118.22332036323
2021-08-16T19,SDGE,CISO,2232.93385062879
2021-08-16T20,SDGE,CISO,2391.32124855005
2021-08-16T21,SDGE,CISO,2571.26787022158
2021-08-16T22,SDGE,CISO,2744.1321744424
2021-08-16T23,SDGE,CISO,2881.16003419921
2021-08-17T00,SDGE,CISO,2960.06500151897
2021-08-17T01,SDGE,CISO,2970.08914370231
2021-08-17T02,SDGE,CISO,2914.24887485243
2021-08-17T03,SDGE,CISO,2808.20646598376
2021-08-17T04,SDGE,CISO,2676.09138834403
2021-08-17T05,SDGE,CISO,2544.39075810437
2021-08-17T06,SDGE,CISO,2435.52311900713
2021-08-17T07,SDGE,CISO,2362.77334793197
2021-08-17T08,SDGE,CISO,2327.88296492736
2021-08-17T09,SDGE,CISO,2321.86369455802
2021-08-17T10,SDGE,CISO,2328.72861932315
2021-08-17T11,SDGE,CISO,2331.04967240904
2021-08-17T12,SDGE,CISO,2315.76354797981
2021-08-17T13,SDGE,CISO,2278.59075908233
2021-08-17T14,SDGE,CISO,2225.81933990406
2021-08-17T15,SDGE,CISO,2172.93082130117
2021-08-17T16,SDGE,CISO,2140.41547859237
2021-08-17T17,SDGE,CISO,2147.90166367074
2021-08-17T18,SDGE,CISO,2208.19993590332
2021-08-17T19,SDGE,CISO,2322.90735007435
2021-08-17T20,SDGE,CISO,2480.81713428913
2021-08-17T21,SDGE,CISO,2659.64016476058
2021-08-17T22,SDGE,CISO,2830.6644012952
2021-08-17T23,SDGE,CISO,2965.19241826297
2021-08-18T00,SDGE,CISO,3041.11613890061
2021-08-18T01,SDGE,CISO,3047.94124079024
2021-08-18T02,SDGE,CISO,2988.97467846545
2021-08-18T03,SDGE,CISO,2880.13083185065
2021-08-18T04,SDGE,CISO,2745.69714311433
2021-08-18T05,SDGE,CISO,2612.19267552447
2021-08-18T06,SDGE,CISO,2501.94170759578
2021-08-18T07,SDGE,CISO,2428.03966916625
2021-08-18T08,SDGE,CISO,2391.99703221361
2021-08-18T09,SDGE,CISO,2384.61449292561
2021-08-18T10,SDGE,CISO,2389.76733519236
2021-08-18T11,SDGE,CISO,2389.99373877549
2021-08-18T12,SDGE,CISO,2372.30132364445
2021-08-18T13,SDGE,CISO,2332.55712653351
2021-08-18T14,SDGE,CISO,2277.22105625223
2021-08-18T15,SDGE,CISO,2221.91474550269
2021-08-18T16,SDGE,CISO,2187.18893788998
2021-08-18T17,SDGE,CISO,2192.62782783357
2021-08-18T18,SDGE,CISO,2250.89843777373
2021-08-18T19,SDGE,CISO,2363.38950301766
2021-08-18T20,SDGE,CISO,2518.67615426354
2021-08-18T21,SDGE,CISO,2694.30218265036
2021-08-18T22,SDGE,CISO,2861.48966283672
2021-08-18T23,SDGE,CISO,2991.60231555199
2021-08-19T00,SDGE,CISO,3062.71430771971
2021-08-19T01,SDGE,CISO,3064.59791185145
2021-08-19T02,SDGE,CISO,3000.85257557077
2021-08-19T03,SDGE,CISO,2887.64577493029
2021-08-19T04,SDGE,CISO,2749.42320752144
2021-08-19T05,SDGE,CISO,2612.73585941612
2021-08-19T06,SDGE,CISO,2499.81383749211
2021-08-19T07,SDGE,CISO,2423.56368941794
2021-08-19T08,SDGE,CISO,2385.26606955137
2021-08-19T09,SDGE,CISO,2375.51253368171
2021-08-19T10,SDGE,CISO,2378.04291247295
2021-08-19T11,SDGE,CISO,2375.36410329305
2021-08-19T12,SDGE,CISO,2354.55687909445
2021-08-19T13,SDGE,CISO,2311.63647815556
2021-08-19T14,SDGE,CISO,2253.23565316191
2021-08-19T15,SDGE,CISO,2195.11642665976
2021-08-19T16,SDGE,CISO,2157.88981928048
2021-08-19T17,SDGE,CISO,2161.09551320579
2021-08-19T18,SDGE,CISO,2217.25681216693
2021-08-19T19,SDGE,CISO,2327.55438076357
2021-08-19T20,SDGE,CISO,2480.34603135904
2021-08-19T21,SDGE,CISO,2653.00968499823
2021-08-19T22,SDGE,CISO,2816.70291018554
2021-08-19T23,SDGE,CISO,2942.85173337541
2021-08-20T00,SDGE,CISO,3009.71310723817
2021-08-20T01,SDGE,CISO,3007.32551608151
2021-08-20T02,SDGE,CISO,2939.57945649046
2021-08-20T03,SDGE,CISO,2822.89307053053
2021-08-20T04,SDGE,CISO,2681.86716556128
2021-08-20T05,SDGE,CISO,2543.08118950574
2021-08-20T06,SDGE,CISO,2428.66773263518
2021-08-20T07,SDGE,CISO,2351.34158785251
2021-08-20T08,SDGE,CISO,2312.1513878459
2021-08-20T09,SDGE,CISO,2301.47800596077
2021-08-20T10,SDGE,CISO,2302.92474141077
2021-08-20T11,SDGE,CISO,2298.9662660262
2021-08-20T12,SDGE,CISO,2276.75533258597
2021-08-20T13,SDGE,CISO,2232.45367799679
2021-08-20T14,SDGE,CISO,2172.86451344517
2021-08-20T15,SDGE,CISO,2113.88721759344
2021-08-20T16,SDGE,CISO,2076.18961422192
2021-08-20T17,SDGE,CISO,2079.26328009336
2021-08-20T18,SDGE,CISO,2135.48442796376
2021-08-20T19,SDGE,CISO,2245.82276047064
2021-08-20T20,SDGE,CISO,2398.41646297567
2021-08-20T21,SDGE,CISO,2570.47576780337
2021-08-20T22,SDGE,CISO,2733.0921394374
2021-08-20T23,SDGE,CISO,2857.75215324262
2021-08-21T00,SDGE,CISO,2922.89323966002
2021-08-21T01,SDGE,CISO,2918.81693455748
2021-08-21T02,SDGE,CISO,2849.70064271872
2021-08-21T03,SDGE,CISO,2732.20813341031
2021-08-21T04,SDGE,CISO,2591.08966391024
2021-08-21T05,SDGE,CISO,2452.94726834897
2021-08-21T06,SDGE,CISO,2339.81036336897
2021-08-21T07,SDGE,CISO,2264.19690647881
2021-08-21T08,SDGE,CISO,2226.91920076817
2021-08-21T09,SDGE,CISO,2218.14389500483
2021-08-21T10,SDGE,CISO,2221.33478237537
2021-08-21T11,SDGE,CISO,2218.93157430526
2021-08-21T12,SDGE,CISO,2198.15614530861
2021-08-21T13,SDGE,CISO,2155.31345319723
2021-08-21T14,SDGE,CISO,2097.37332167272
2021-08-21T15,SDGE,CISO,2040.36810948417
2021-08-21T16,SDGE,CISO,2005.01774912648
2021-08-21T17,SDGE,CISO,2010.76102214825
2021-08-21T18,SDGE,CISO,2069.8227061241
2021-08-21T19,SDGE,CISO,2182.95780263167
2021-08-21T20,SDGE,CISO,2338.08183624673
2021-08-21T21,SDGE,CISO,2512.23492811851
2021-08-21T22,SDGE,CISO,2676.4403575466
2021-08-21T23,SDGE,CISO,2802.24312970488
2021-08-22T00,SDGE,CISO,2868.25860547289
2021-08-22T01,SDGE,CISO,2865.04809877379
2021-08-22T02,SDGE,CISO,2797.07179845823
2021-08-22T03,SDGE,CISO,2681.23421237468
2021-08-22T04,SDGE,CISO,2542.42967430236
2021-08-22T05,SDGE,CISO,2407.27735265652
2021-08-22T06,SDGE,CISO,2297.69839356315
2021-08-22T07,SDGE,CISO,2226.009532387
2021-08-22T08,SDGE,CISO,2192.78325836599
2021-08-22T09,SDGE,CISO,2187.96940256239
2021-08-22T10,SDGE,CISO,2194.89034772035
2021-08-22T11,SDGE,CISO,2195.94929806987
2021-08-22T12,SDGE,CISO,2178.43569577163
2021-08-22T13,SDGE,CISO,2138.79586092563
2021-08-22T14,SDGE,CISO,2084.16391786646
2021-08-22T15,SDGE,CISO,2030.70247843077
2021-08-22T16,SDGE,CISO,1999.18065259756
2021-08-22T17,SDGE,CISO,2008.9816123021
2021-08-22T18,SDGE,CISO,2072.17633988684
2021-08-22T19,SDGE,CISO,2189.30348497496
2021-08-22T20,SDGE,CISO,2348.05506435456
2021-08-22T21,SDGE,CISO,2525.30094541723
2021-08-22T22,SDGE,CISO,2691.99650931596
2021-08-22T23,SDGE,CISO,2819.74552498277
2021-08-23T00,SDGE,CISO,2887.34127231528
2021-08-23T01,SDGE,CISO,2885.60418785228
2021-08-23T02,SDGE,CISO,2819.27582059452
2021-08-23T03,SDGE,CISO,2705.49931061325
2021-08-23T04,SDGE,CISO,2569.31055804582
2021-08-23T05,SDGE,CISO,2437.34335536548
2021-08-23T06,SDGE,CISO,2331.40849697631
2021-08-23T07,SDGE,CISO,2263.62019288091
2021-08-23T08,SDGE,CISO,2234.31077827876
2021-08-23T09,SDGE,CISO,2233.2138702812
2021-08-23T10,SDGE,CISO,2243.51177915871
2021-08-23T11,SDGE,CISO,2247.57293677826
2021-08-23T12,SDGE,CISO,2232.75611482292
2021-08-23T13,SDGE,CISO,2195.65048375206
